Unnamed: 0.1,Unnamed: 0,X,participant_id,response,resp,resp2,resp3,num_pos,num_neg,total_recall,prop_pos,prop_neg,neg_mem_bias,group
299,300,336,6772a856bfadaa1b9c78a912,pitiful overwhelmed peaceful brave hypocrite scoundrel charming uninvited disgusting gross witty talented merciful graceful humorous ,pitiful overwhelmed peaceful brave hypocrite scoundrel charming uninvited disgusting gross witty talented merciful graceful humorous ,pitiful overwhelmed peaceful brave hypocrite scoundrel charming uninvited disgusting gross witty talented merciful graceful humorous ,pitiful overwhelmed peaceful brave hypocrite scoundrel charming uninvited disgusting gross witty talented merciful graceful humorous ,6,1,7,0.857142857142857,0.142857142857143,-0.714285714285714,HC
300,301,337,6772e998bc3b61e9e2bdf90b,pitiful scoundrel excited creepy peaceful joyful comfortable disgusting ,pitiful scoundrel excited creepy peaceful joyful comfortable disgusting ,pitiful scoundrel excited creepy peaceful joyful comfortable disgusting ,pitiful scoundrel excited creepy peaceful joyful comfortable disgusting ,0,1,1,0.0,1.0,1.0,Depressed
301,302,338,6772f3211c8048a719d2871b,"overwhelmed, stressed, smiley, untrustworthy, ","overwhelmed, stressed, smiley, untrustworthy, ",overwhelmed  stressed  smiley  untrustworthy  ,overwhelmed  stressed  smiley  untrustworthy  ,1,1,2,0.5,0.5,0.0,Depressed
302,303,339,677614004b333b9a50de9d41,envious scoundrel fraud exciting smart ,envious scoundrel fraud exciting smart ,envious scoundrel fraud exciting smart ,envious scoundrel fraud exciting smart ,1,1,2,0.5,0.5,0.0,Depressed
303,304,341,677b01925df0971154a60e0f,"Scoundrel, hypocrite, gross, peaceful, enjoyable, learner ","Scoundrel, hypocrite, gross, peaceful, enjoyable, learner ",Scoundrel  hypocrite  gross  peaceful  enjoyable  learner ,scoundrel  hypocrite  gross  peaceful  enjoyable  learner ,1,0,1,1.0,0.0,-1.0,HC
304,305,342,677bd5e9d32dc06af03c6c72,"gross,scoundrel,garbage,unfauthful,exciting,overwhelmed, enjoyed, blissful, unfaithful, learner, heartbroken ,appealing, comfortable, pitful, loser, hypocrite, challenging, fun, adventourous, disaster .","gross,scoundrel,garbage,unfauthful,exciting,overwhelmed, enjoyed, blissful, unfaithful, learner, heartbroken ,appealing, comfortable, pitful, loser, hypocrite, challenging, fun, adventourous, disaster .",gross scoundrel garbage unfauthful exciting overwhelmed  enjoyed  blissful  unfaithful  learner  heartbroken  appealing  comfortable  pitful  loser  hypocrite  challenging  fun  adventourous  disaster .,gross scoundrel garbage unfauthful exciting overwhelmed  enjoyed  blissful  unfaithful  learner  heartbroken  appealing  comfortable  pitful  loser  hypocrite  challenging  fun  adventourous  disaster .,3,2,5,0.6,0.4,-0.2,Depressed
305,306,343,677bed01fade514fdf163556,happy,happy,happy,happy,1,0,1,1.0,0.0,-1.0,Depressed
306,307,345,677c86d5bba5ea17eeb421dc,"sad, gross, wise, fool, incompetent, pitiful, unwanted, uninvited, garbage, helper, stressed, overwhelmed, merciful, disaster, special, visionary, tedious","sad, gross, wise, fool, incompetent, pitiful, unwanted, uninvited, garbage, helper, stressed, overwhelmed, merciful, disaster, special, visionary, tedious",sad  gross  wise  fool  incompetent  pitiful  unwanted  uninvited  garbage  helper  stressed  overwhelmed  merciful  disaster  special  visionary  tedious,sad  gross  wise  fool  incompetent  pitiful  unwanted  uninvited  garbage  helper  stressed  overwhelmed  merciful  disaster  special  visionary  tedious,5,4,9,0.555555555555556,0.444444444444444,-0.111111111111111,HC
307,308,346,677dda945a4389f3f9a18fb2,"pitful, garbage, hypocrite, scoundrel, degenerate, esteemed, unwanted","pitful, garbage, hypocrite, scoundrel, degenerate, esteemed, unwanted",pitful  garbage  hypocrite  scoundrel  degenerate  esteemed  unwanted,pitful  garbage  hypocrite  scoundrel  degenerate  esteemed  unwanted,0,2,2,0.0,1.0,1.0,Depressed
308,309,347,677ea69dd3dc2bbab8fddc9f,"Talented
Gross
Helpful
Charming
Kind
Smart

","Talented, Gross, Helpful, Charming, Kind, Smart, , ",Talented  Gross  Helpful  Charming  Kind  Smart    ,talented  gross  helpful  charming  kind  smart    ,2,0,2,1.0,0.0,-1.0,HC
309,310,348,678006e78e6574487778153a,"excellent, gross, mature, slob, hopeful, happy, peaceful, happy, enjoyable, fun, romantic, envious, vain, terrified, pitiful, ","excellent, gross, mature, slob, hopeful, happy, peaceful, happy, enjoyable, fun, romantic, envious, vain, terrified, pitiful, ",excellent  gross  mature  slob  hopeful  happy  peaceful  happy  enjoyable  fun  romantic  envious  vain  terrified  pitiful  ,excellent  gross  mature  slob  hopeful  happy  peaceful  happy  enjoyable  fun  romantic  envious  vain  terrified  pitiful  ,4,2,6,0.666666666666667,0.333333333333333,-0.333333333333333,HC
310,311,349,67808e61ef1f7195f94137a8,"Happy
Enjoyable
Menice
","Happy, Enjoyable, Menice, ",Happy  Enjoyable  Menice  ,happy  enjoyable  menice  ,1,0,1,1.0,0.0,-1.0,Depressed
311,312,350,6780eb253ac6d8e7413f208d,"romantic, unattractive, coward, happy","romantic, unattractive, coward, happy",romantic  unattractive  coward  happy,romantic  unattractive  coward  happy,1,1,2,0.5,0.5,0.0,HC
312,313,351,6781549a6f8db6a1008264e9,"pittiful 
unlucky
coward
smart
hater
enjoyable
scoundrel
gross
lovable","pittiful , unlucky, coward, smart, hater, enjoyable, scoundrel, gross, lovable",pittiful   unlucky  coward  smart  hater  enjoyable  scoundrel  gross  lovable,pittiful   unlucky  coward  smart  hater  enjoyable  scoundrel  gross  lovable,2,2,4,0.5,0.5,0.0,HC
313,314,352,678164b1d37d3faa611f9b56,"scoundrel, pitiful, exciting, pleasant, uninvited, appealing, stressed, overwhelmed, careful, humorous, adventurous, spontaneous, boring, ","scoundrel, pitiful, exciting, pleasant, uninvited, appealing, stressed, overwhelmed, careful, humorous, adventurous, spontaneous, boring, ",scoundrel  pitiful  exciting  pleasant  uninvited  appealing  stressed  overwhelmed  careful  humorous  adventurous  spontaneous  boring  ,scoundrel  pitiful  exciting  pleasant  uninvited  appealing  stressed  overwhelmed  careful  humorous  adventurous  spontaneous  boring  ,2,0,2,1.0,0.0,-1.0,HC
314,315,354,6781e2745214f6bcc5c6d6c0,"Esteemed, Pitiful, Worthless, Stressed, Menace, Distressed, Important, Romantic, Anxious, Worried, Worthy, Devoted, Dishonest","Esteemed, Pitiful, Worthless, Stressed, Menace, Distressed, Important, Romantic, Anxious, Worried, Worthy, Devoted, Dishonest",Esteemed  Pitiful  Worthless  Stressed  Menace  Distressed  Important  Romantic  Anxious  Worried  Worthy  Devoted  Dishonest,esteemed  pitiful  worthless  stressed  menace  distressed  important  romantic  anxious  worried  worthy  devoted  dishonest,1,4,5,0.2,0.8,0.6,Depressed
315,316,355,6782c582eb58d60882dfda1d,"Sad
Unlucky
Confident
Overwhelming
Romantic
Fool
Happy
Hypocrite
Comfortable
Stressed
Selfish
Humorous
Entertaining  ","Sad, Unlucky, Confident, Overwhelming, Romantic, Fool, Happy, Hypocrite, Comfortable, Stressed, Selfish, Humorous, Entertaining  ",Sad  Unlucky  Confident  Overwhelming  Romantic  Fool  Happy  Hypocrite  Comfortable  Stressed  Selfish  Humorous  Entertaining  ,sad  unlucky  confident  overwhelming  romantic  fool  happy  hypocrite  comfortable  stressed  selfish  humorous  entertaining  ,3,3,6,0.5,0.5,0.0,HC
316,317,356,6783c90df64201030bb0585f,"Gross
excited
talented
unlucky
comfortable
streessed
excited
talented
happy
romantic
loyal
","Gross, excited, talented, unlucky, comfortable, streessed, excited, talented, happy, romantic, loyal, ",Gross  excited  talented  unlucky  comfortable  streessed  excited  talented  happy  romantic  loyal  ,gross  excited  talented  unlucky  comfortable  streessed  excited  talented  happy  romantic  loyal  ,1,0,1,1.0,0.0,-1.0,Depressed
317,318,357,6783c9e6243eddd70825e823,"pitiful
gross
garbage
unforgiving
scoundrel
uninviting
academic

","pitiful, gross, garbage, unforgiving, scoundrel, uninviting, academic, , ",pitiful  gross  garbage  unforgiving  scoundrel  uninviting  academic    ,pitiful  gross  garbage  unforgiving  scoundrel  uninviting  academic    ,1,0,1,1.0,0.0,-1.0,Depressed
318,319,358,67843bb2705852549a910c50,"scoundrel, excited, esteemed, disaster, gross, confident, talented, unlucky, adventurous, heartbroken, academic, hypocrite, unwanted, appealing","scoundrel, excited, esteemed, disaster, gross, confident, talented, unlucky, adventurous, heartbroken, academic, hypocrite, unwanted, appealing",scoundrel  excited  esteemed  disaster  gross  confident  talented  unlucky  adventurous  heartbroken  academic  hypocrite  unwanted  appealing,scoundrel  excited  esteemed  disaster  gross  confident  talented  unlucky  adventurous  heartbroken  academic  hypocrite  unwanted  appealing,1,1,2,0.5,0.5,0.0,HC
319,320,359,67844f3d71e3450615f3fd4d,"scoundrel, academic, learner, excellent, excited, sad, gross, garbage, depressed, menace, slob, heartbroken, awful, entertainer, sophisticated, ","scoundrel, academic, learner, excellent, excited, sad, gross, garbage, depressed, menace, slob, heartbroken, awful, entertainer, sophisticated, ",scoundrel  academic  learner  excellent  excited  sad  gross  garbage  depressed  menace  slob  heartbroken  awful  entertainer  sophisticated  ,scoundrel  academic  learner  excellent  excited  sad  gross  garbage  depressed  menace  slob  heartbroken  awful  entertainer  sophisticated  ,3,3,6,0.5,0.5,0.0,Depressed
320,321,360,6784863a028ac25ee3f395ee,"scoundrel, stresses, parasite, uninvited, loser, overwhelmed, anxious, burden, outcast, honest","scoundrel, stresses, parasite, uninvited, loser, overwhelmed, anxious, burden, outcast, honest",scoundrel  stresses  parasite  uninvited  loser  overwhelmed  anxious  burden  outcast  honest,scoundrel  stresses  parasite  uninvited  loser  overwhelmed  anxious  burden  outcast  honest,1,5,6,0.166666666666667,0.833333333333333,0.666666666666667,Depressed
321,322,361,67849e9a334eaf1d8e0de077,scoundrel garbage enthusiastic romantic uninvited gross slob worthless learner academic peaceful stressed annoying timid excited humorous happy mess overwhelmed creep honest liar hypocrite honest driven loser failure focused unlikeable ,scoundrel garbage enthusiastic romantic uninvited gross slob worthless learner academic peaceful stressed annoying timid excited humorous happy mess overwhelmed creep honest liar hypocrite honest driven loser failure focused unlikeable ,scoundrel garbage enthusiastic romantic uninvited gross slob worthless learner academic peaceful stressed annoying timid excited humorous happy mess overwhelmed creep honest liar hypocrite honest driven loser failure focused unlikeable ,scoundrel garbage enthusiastic romantic uninvited gross slob worthless learner academic peaceful stressed annoying timid excited humorous happy mess overwhelmed creep honest liar hypocrite honest driven loser failure focused unlikeable ,7,7,14,0.5,0.5,0.0,HC
322,323,362,6784f891eb06f5d3202730c8,"Scoundrel
unhappy
unwelcome
talented
hypocrite
happiness
repulsive
unforgiving
achiever
loser
","Scoundrel, unhappy, unwelcome, talented, hypocrite, happiness, repulsive, unforgiving, achiever, loser, ",Scoundrel  unhappy  unwelcome  talented  hypocrite  happiness  repulsive  unforgiving  achiever  loser  ,scoundrel  unhappy  unwelcome  talented  hypocrite  happiness  repulsive  unforgiving  achiever  loser  ,1,3,4,0.25,0.75,0.5,Depressed
323,324,363,6785314a475f67e02de48838,"charming, appealing, unforgiving, happy, burden, scoundrel, dull, distressed, stressed, worthless.","charming, appealing, unforgiving, happy, burden, scoundrel, dull, distressed, stressed, worthless.",charming  appealing  unforgiving  happy  burden  scoundrel  dull  distressed  stressed  worthless.,charming  appealing  unforgiving  happy  burden  scoundrel  dull  distressed  stressed  worthless.,2,3,5,0.4,0.6,0.2,HC
324,325,364,67855fd515b1d12ffc750589,"gross
uninvited
eventful
dull
fool
menace
","gross, uninvited, eventful, dull, fool, menace, ",gross  uninvited  eventful  dull  fool  menace  ,gross  uninvited  eventful  dull  fool  menace  ,0,3,3,0.0,1.0,1.0,Depressed
325,326,365,678655754c482a250d86dfd8,"Heartbroken, honest, fool, sad, wise","Heartbroken, honest, fool, sad, wise",Heartbroken  honest  fool  sad  wise,heartbroken  honest  fool  sad  wise,2,2,4,0.5,0.5,0.0,Depressed
326,327,366,67868aee9eafadcc65b35196,"easygoing, talented, gross, sophisticated, scoundrel, immoral, distressed, happy, blissful ","easygoing, talented, gross, sophisticated, scoundrel, immoral, distressed, happy, blissful ",easygoing  talented  gross  sophisticated  scoundrel  immoral  distressed  happy  blissful ,easygoing  talented  gross  sophisticated  scoundrel  immoral  distressed  happy  blissful ,4,2,6,0.666666666666667,0.333333333333333,-0.333333333333333,HC
327,328,367,6786f31c1b439cd94f798c31,exicted scroundrel pitful sad happy,exicted scroundrel pitful sad happy,exicted scroundrel pitful sad happy,exicted scroundrel pitful sad happy,1,1,2,0.5,0.5,0.0,HC
328,329,368,6787498609e1d680d95d7c37,"incompetant, unloyal, depressed, tolerant, ugly, excellent, loyal, traitor, happy, intelligent, wise, smart, unforgivable","incompetant, unloyal, depressed, tolerant, ugly, excellent, loyal, traitor, happy, intelligent, wise, smart, unforgivable",incompetant  unloyal  depressed  tolerant  ugly  excellent  loyal  traitor  happy  intelligent  wise  smart  unforgivable,incompetant  unloyal  depressed  tolerant  ugly  excellent  loyal  traitor  happy  intelligent  wise  smart  unforgivable,4,2,6,0.666666666666667,0.333333333333333,-0.333333333333333,Depressed
329,330,369,6787c7b9ca2d271ec3480da6,liar unproductive slob honest disaster truthful dishonest selfish blissful fool unpleasant stressed,liar unproductive slob honest disaster truthful dishonest selfish blissful fool unpleasant stressed,liar unproductive slob honest disaster truthful dishonest selfish blissful fool unpleasant stressed,liar unproductive slob honest disaster truthful dishonest selfish blissful fool unpleasant stressed,2,4,6,0.333333333333333,0.666666666666667,0.333333333333333,Depressed
330,331,370,6787df355a1065af647e5dd1,gross talented sophisticated hypocrite confident coward happy sad annoyed uninvited parasite anxious unique thinker creative helper ,gross talented sophisticated hypocrite confident coward happy sad annoyed uninvited parasite anxious unique thinker creative helper ,gross talented sophisticated hypocrite confident coward happy sad annoyed uninvited parasite anxious unique thinker creative helper ,gross talented sophisticated hypocrite confident coward happy sad annoyed uninvited parasite anxious unique thinker creative helper ,4,4,8,0.5,0.5,0.0,HC
331,332,371,6787f09d6dcbceee0e2cf05c,"scoundrel 
heartbroken
excited
overwhelmed
garbage
gross
admired
uninvited
liar
honest","scoundrel , heartbroken, excited, overwhelmed, garbage, gross, admired, uninvited, liar, honest",scoundrel   heartbroken  excited  overwhelmed  garbage  gross  admired  uninvited  liar  honest,scoundrel   heartbroken  excited  overwhelmed  garbage  gross  admired  uninvited  liar  honest,2,1,3,0.666666666666667,0.333333333333333,-0.333333333333333,Depressed
332,333,372,67882df6d46e9d4aa9971ab9,fun smiley exicted happy sad furious charming lovely ,fun smiley exicted happy sad furious charming lovely ,fun smiley exicted happy sad furious charming lovely ,fun smiley exicted happy sad furious charming lovely ,4,1,5,0.8,0.2,-0.6,HC
333,334,375,6789ac8527bbce25fe21a7a4,"seeker, heartbroken, garbage, stressed, enjoyable, scoundrel, capable, witty, depressed, anxious, gross, fraud, ","seeker, heartbroken, garbage, stressed, enjoyable, scoundrel, capable, witty, depressed, anxious, gross, fraud, ",seeker  heartbroken  garbage  stressed  enjoyable  scoundrel  capable  witty  depressed  anxious  gross  fraud  ,seeker  heartbroken  garbage  stressed  enjoyable  scoundrel  capable  witty  depressed  anxious  gross  fraud  ,2,2,4,0.5,0.5,0.0,Depressed
334,335,376,678ab1045367b7b50b7daeca,"enjoyable, romantic, disaster, hopeful, confident, scoundrel   ","enjoyable, romantic, disaster, hopeful, confident, scoundrel   ",enjoyable  romantic  disaster  hopeful  confident  scoundrel   ,enjoyable  romantic  disaster  hopeful  confident  scoundrel   ,1,0,1,1.0,0.0,-1.0,Depressed
335,336,377,678e69996debb07354f037ed,"Disgusting, uninvited, esteemed, enthusiastic, hypocrite, romantic, witty, helper, asset, lovable, scoundrel, adventerous, gross, garbage, heartbroken","Disgusting, uninvited, esteemed, enthusiastic, hypocrite, romantic, witty, helper, asset, lovable, scoundrel, adventerous, gross, garbage, heartbroken",Disgusting  uninvited  esteemed  enthusiastic  hypocrite  romantic  witty  helper  asset  lovable  scoundrel  adventerous  gross  garbage  heartbroken,disgusting  uninvited  esteemed  enthusiastic  hypocrite  romantic  witty  helper  asset  lovable  scoundrel  adventerous  gross  garbage  heartbroken,5,1,6,0.833333333333333,0.166666666666667,-0.666666666666667,Depressed
336,337,379,678eb7627e980f5537471ef9,"pitiful
gross
unpleasant
happy
heartbroken
disrespectful
thrilled
romantic
unhappy
unfaithful
deceitful
pity
arrogant
helpful
faithful
","pitiful, gross, unpleasant, happy, heartbroken, disrespectful, thrilled, romantic, unhappy, unfaithful, deceitful, pity, arrogant, helpful, faithful, ",pitiful  gross  unpleasant  happy  heartbroken  disrespectful  thrilled  romantic  unhappy  unfaithful  deceitful  pity  arrogant  helpful  faithful  ,pitiful  gross  unpleasant  happy  heartbroken  disrespectful  thrilled  romantic  unhappy  unfaithful  deceitful  pity  arrogant  helpful  faithful  ,1,1,2,0.5,0.5,0.0,HC
337,338,380,678f0e2f323b39fc47f505c1,Pitiful romantic blissful angry sad happy gross scoundrel attractive anger ,Pitiful romantic blissful angry sad happy gross scoundrel attractive anger ,Pitiful romantic blissful angry sad happy gross scoundrel attractive anger ,pitiful romantic blissful angry sad happy gross scoundrel attractive anger ,3,1,4,0.75,0.25,-0.5,HC
338,339,381,67902cd097f13c47415a2087,"delight, happy, excellent, witty, happy, sad, thoughtful, satisfied, brave, scoundrel, blissful, enthusiastic, hateful,   ","delight, happy, excellent, witty, happy, sad, thoughtful, satisfied, brave, scoundrel, blissful, enthusiastic, hateful,   ",delight  happy  excellent  witty  happy  sad  thoughtful  satisfied  brave  scoundrel  blissful  enthusiastic  hateful    ,delight  happy  excellent  witty  happy  sad  thoughtful  satisfied  brave  scoundrel  blissful  enthusiastic  hateful    ,8,1,9,0.888888888888889,0.111111111111111,-0.777777777777778,Depressed
339,340,382,679066680b43c1bacb31a674,"Hypocrite. Heartbroken. Blissful, Grateful, gross, liar,Incompetent, disaster, sad,happy,enjoyable,lovable,romantic","Hypocrite. Heartbroken. Blissful, Grateful, gross, liar,Incompetent, disaster, sad,happy,enjoyable,lovable,romantic",Hypocrite. Heartbroken. Blissful  Grateful  gross  liar Incompetent  disaster  sad happy enjoyable lovable romantic,hypocrite. heartbroken. blissful  grateful  gross  liar incompetent  disaster  sad happy enjoyable lovable romantic,3,3,6,0.5,0.5,0.0,Depressed
340,341,383,67926c936bb1265145bf018d,"Sad, Scoundrel, Unlucky, Seeker, Appealing, Attractive, Cynic, Burden, Proficient, Healthy, Spiritual, Hopeful, Academic","Sad, Scoundrel, Unlucky, Seeker, Appealing, Attractive, Cynic, Burden, Proficient, Healthy, Spiritual, Hopeful, Academic",Sad  Scoundrel  Unlucky  Seeker  Appealing  Attractive  Cynic  Burden  Proficient  Healthy  Spiritual  Hopeful  Academic,sad  scoundrel  unlucky  seeker  appealing  attractive  cynic  burden  proficient  healthy  spiritual  hopeful  academic,5,3,8,0.625,0.375,-0.25,Depressed
